gene_name	number_of_transposon_per_gene	number_of_read_pergene
YPL264C 	74 	2220 	
KEL3 	191 	7160 	
FUM1 	90 	3211 	
YPL261C 	9 	205 	
YPL260W 	45 	1427 	
APM1 	69 	1114 	
THI21 	81 	1153 	
YPL257W 	10 	116 	
CLN2 	63 	1251 	
BBP1 	195 	5777 	
HFI1 	233 	7743 	
VIK1 	148 	7614 	
YAH1 	57 	976 	
YPL251W 	27 	500 	
ICY2 	29 	741 	
RPL36B 	38 	987 	
YPL250W-A 	21 	385 	
GYP5 	18 	199 	
GAL4 	163 	5014 	
YPL247C 	99 	2824 	
RBD2 	57 	1544 	
YPL245W 	38 	535 	
HUT1 	77 	2171 	
SRP68 	70 	1865 	
IQG1 	286 	9506 	
CIN2 	48 	740 	
HSP82 	39 	310 	
YAR1 	43 	1400 	
YPL238C 	2 	14 	
SUI3 	33 	577 	
ENV7 	11 	35 	
RVB2 	20 	258 	
VMA11 	10 	28 	
NSL1 	49 	1451 	
SSO1 	39 	656 	
FAS2 	417 	12760 	
USV1 	49 	863 	
YPL229W 	12 	60 	
CET1 	118 	2106 	
ALG5 	38 	971 	
NEW1 	194 	7150 	
YPL225W 	2 	2 	
MMT2 	113 	4073 	
GRE1 	50 	1825 	
FMP40 	151 	4105 	
YPL222C-A 	21 	464 	
FLC1 	91 	1645 	
RPL1A 	58 	1165 	
PCL8 	224 	7114 	
SAR1 	188 	6798 	
BMS1 	422 	12132 	
YPL216W 	271 	5703 	
CBP3 	69 	2593 	
THI6 	10 	88 	
LEA1 	112 	6925 	
PUS1 	246 	10571 	
NIP7 	124 	3788 	
SRP72 	356 	15161 	
IPL1 	47 	1149 	
RKM1 	110 	6817 	
TYW1 	414 	3552 	
PGC1 	249 	1366 	
YPL205C 	64 	281 	
HRR25 	605 	5125 	
TPK2 	141 	3827 	
AFT2 	128 	8288 	
YIG1 	58 	590 	
CSM4 	52 	2819 	
YPL199C 	37 	1069 	
RPL7B 	16 	79 	
YPL197C 	6 	10 	
OXR1 	101 	4740 	
APL5 	377 	12743 	
DDC1 	245 	12607 	
RSA1 	171 	6384 	
PRM3 	51 	461 	
YPL191C 	71 	1792 	
NAB3 	130 	2369 	
COA2 	13 	159 	
GUP2 	282 	7749 	
POS5 	211 	6909 	
MF
UIP4 	46 	860 	
YPL185W 	18 	220 	
MRN1 	124 	3107 	
RTC6 	32 	1587 	
RTT10 	172 	4404 	
YPL182C 	6 	46 	
CTI6 	80 	1374 	
TCO89 	113 	1755 	
PPQ1 	64 	1321 	
CBC2 	31 	579 	
CUP9 	44 	680 	
TRE1 	118 	2093 	
SPT14 	76 	2126 	
NIP100 	95 	1609 	
MRPL40 	57 	918 	
COX10 	56 	664 	
OYE3 	43 	635 	
DAP1 	4 	25 	
MEX67 	76 	1028 	
YPL168W 	34 	183 	
REV3 	565 	6657 	
ATG29 	22 	232 	
SET6 	39 	398 	
MLH3 	114 	1704 	
SVS1 	14 	109 	
YPL162C 	26 	494 	
BEM4 	34 	562 	
CDC60 	120 	3105 	
PET20 	46 	1966 	
AIM44 	60 	1700 	
TGS1 	23 	561 	
PRM4 	29 	270 	
KIP2 	150 	4586 	
PEP4 	145 	1468 	
RAD53 	212 	1358 	
YPL152W-A 	11 	40 	
RRD2 	85 	328 	
PRP46 	120 	1598 	
YPL150W 	73 	1476 	
ATG5 	12 	47 	
PPT2 	2 	1 	
PXA1 	126 	2394 	
NOP53 	47 	715 	
KES1 	47 	1027 	
POC4 	10 	136 	
RPL33A 	20 	341 	
YPL142C 	6 	12 	
FRK1 	50 	774 	
MKK2 	23 	428 	
UME1 	48 	783 	
SPP1 	20 	214 	
GIP3 	111 	2006 	
YPL136W 	17 	283 	
ISU1 	18 	240 	
YPL135C-A 	4 	14 	
ODC1 	0 	0 	
RDS2 	48 	906 	
COX11 	19 	105 	
RPL5 	32 	446 	
SPO19 	31 	437 	
TAF14 	32 	1067 	
TBF1 	32 	210 	
HHO1 	30 	598 	
NAN1 	45 	857 	
KAP120 	100 	2573 	
SPC29 	45 	1152 	
RNY1 	68 	1631 	
TFB2 	69 	1326 	
MEI5 	23 	485 	
VPS30 	64 	940 	
YPL119C-A 	4 	80 	
DBP1 	37 	445 	
MRP51 	26 	853 	
IDI1 	13 	88 	
HOS3 	92 	1850 	
BEM3 	124 	2548 	
YPL114W 	11 	144 	
YPL113C 	24 	377 	
PEX25 	61 	997 	
CAR1 	17 	178 	
GDE1 	143 	3319 	
YPL109C 	89 	2560 	
YPL108W 	24 	1030 	
YPL107W 	20 	305 	
SSE1 	80 	1743 	
SYH1 	73 	1052 	
MSD1 	84 	1103 	
FMP30 	57 	1753 	
YPL102C 	6 	125 	
ELP4 	21 	147 	
ATG21 	68 	1857 	
INA17 	34 	773 	
MGR2 	6 	132 	
MSY1 	80 	3179 	
ERI1 	31 	1130 	
PNG1 	39 	485 	
EEB1 	52 	1046 	
SEC62 	59 	1757 	
NOG1 	91 	1735 	
SSU1 	56 	997 	
GLR1 	67 	1457 	
RPS6A 	44 	775 	
RLM1 	71 	1148 	
YPL088W 	11 	194 	
YDC1 	56 	1469 	
ELP3 	30 	446 	
SEC16 	320 	6558 	
BRO1 	189 	5193 	
SEN54 	122 	4558 	
MOT1 	231 	4537 	
RPS9A 	26 	367 	
YPL080C 	2 	3 	
RPL21B 	4 	8 	
ATP4 	29 	416 	
YPL077C 	16 	134 	
GPI2 	13 	205 	
GCR1 	147 	5857 	
YTA6 	161 	8161 	
YPL073C 	22 	607 	
UBP16 	54 	1641 	
YPL071C 	23 	755 	
MUK1 	178 	6718 	
BTS1 	115 	3813 	
YPL068C 	91 	3403 	
YPL067C 	51 	1366 	
RGL1 	178 	7193 	
VPS28 	85 	1750 	
CWC27 	105 	2822 	
TIM50 	27 	491 	
YPL062W 	98 	4633 	
ALD6 	311 	15610 	
MFM1 	49 	1224 	
GRX5 	9 	111 	
PDR12 	413 	14337 	
SUR1 	186 	3603 	
LCL1 	63 	168 	
LGE1 	196 	2011 	
LEE1 	80 	372 	
KTR6 	175 	9018 	
OAZ1 	0 	0 	
ARL3 	2 	1 	
MNN9 	12 	209 	
DIG1 	0 	0 	
CAM1 	59 	824 	
SGF11 	118 	4099 	
ELC1 	94 	4152 	
VPS16 	707 	43195 	
YPL044C 	76 	2223 	
NOP4 	337 	11142 	
SSN3 	214 	8260 	
YPL041C 	4 	12 	
ISM1 	519 	24483 	
YPL039W 	207 	12395 	
YPL038W-A 	14 	253 	
MET31 	43 	828 	
EGD1 	121 	5122 	
PMA2 	758 	117023 	
YPL035C 	40 	1207 	
YPL034W 	81 	2333 	
SRL4 	26 	349 	
SVL3 	634 	5567 	
PHO85 	197 	1301 	
TRM44 	179 	1003 	
SUV3 	232 	5434 	
ERG10 	50 	1096 	
SMA1 	126 	4428 	
SKS1 	84 	1718 	
YPL025C 	3 	4 	
RMI1 	50 	1704 	
MET12 	142 	2890 	
RAD1 	534 	152020 	
ECM23 	69 	1026 	
ULP1 	129 	3211 	
VTC3 	62 	1652 	
CTF19 	64 	728 	
IRC15 	97 	1579 	
SWI1 	225 	4183 	
HST2 	39 	454 	
YPL014W 	52 	1591 	
MRPS16 	10 	183 	
RRP12 	180 	4625 	
TAF3 	82 	1626 	
RET3 	22 	336 	
TAE2 	246 	5439 	
CHL1 	138 	3736 	
TFC8 	28 	578 	
NCR1 	105 	1718 	
AEP3 	49 	523 	
LSP1 	45 	773 	
ULA1 	45 	590 	
SNF8 	26 	296 	
HAT1 	18 	467 	
CIT3 	75 	1487 	
PDH1 	45 	535 	
YPR002C-A 	14 	76 	
YPR003C 	138 	3637 	
AIM45 	27 	148 	
HAL1 	15 	255 	
ICL2 	105 	2317 	
REC8 	132 	2794 	
HAA1 	81 	1615 	
SUT2 	1 	0 	
RPA135 	210 	5455 	
YPR010C-A 	8 	93 	
YPR011C 	46 	1299 	
YPR012W 	7 	108 	
CMR3 	25 	452 	
YPR014C 	16 	464 	
YPR015C 	41 	689 	
TIF6 	50 	1323 	
YPR016W-A 	7 	126 	
DSS4 	14 	285 	
RLF2 	79 	1957 	
MCM4 	130 	2616 	
ATP20 	29 	197 	
AGC1 	152 	4828 	
YPR022C 	106 	2588 	
EAF3 	66 	1756 	
YME1 	178 	5098 	
CCL1 	33 	337 	
ATH1 	114 	1656 	
YPR027C 	27 	298 	
YOP1 	30 	417 	
APL4 	60 	906 	
CSR2 	59 	1087 	
NTO1 	42 	624 	
SRO7 	144 	3242 	
HTS1 	126 	3619 	
ARP7 	41 	625 	
GLN1 	15 	278 	
VMA13 	39 	576 	
YPR036W-A 	7 	19 	
ERV2 	11 	118 	
IRC16 	9 	94 	
YPR039W 	11 	86 	
TIP41 	20 	167 	
TIF5 	106 	2322 	
PUF2 	109 	2060 	
RPL43A 	5 	23 	
OPI11 	1 	0 	
THP3 	29 	194 	
MCM16 	64 	558 	
MSF1 	48 	1165 	
TAH18 	59 	724 	
ATG11 	135 	2694 	
YPR050C 	9 	54 	
MAK3 	9 	54 	
NHP6A 	8 	67 	
YPR053C 	25 	665 	
SMK1 	27 	387 	
SEC8 	27 	238 	
TFB4 	43 	697 	
BRR1 	19 	196 	
YMC1 	8 	77 	
YPR059C 	2 	5 	
ARO7 	42 	824 	
JID1 	19 	178 	
FCY1 	13 	146 	
YPR063C 	8 	89 	
YPR064W 	14 	224 	
ROX1 	38 	774 	
UBA3 	32 	562 	
ISA2 	43 	779 	
HOS1 	44 	678 	
SPE3 	40 	671 	
MED1 	26 	677 	
YPR071W 	14 	106 	
NOT5 	44 	852 	
LTP1 	35 	595 	
TKL1 	29 	252 	
YPR074W-A 	3 	5 	
OPY2 	70 	1298 	
YPR076W 	41 	874 	
YPR077C 	29 	389 	
YPR078C 	40 	552 	
MRL1 	38 	641 	
TEF1 	16 	286 	
GRS2 	52 	1181 	
DIB1 	40 	490 	
MDM36 	53 	1012 	
YPR084W 	98 	1952 	
ASA1 	57 	574 	
SUA7 	10 	45 	
VPS69 	7 	54 	
SRP54 	3 	15 	
YPR089W 	72 	1616 	
NVJ2 	52 	817 	
YPR092W 	5 	12 	
ASR1 	21 	189 	
RDS3 	41 	416 	
SYT1 	133 	2211 	
YPR096C 	8 	19 	
YPR097W 	66 	1142 	
YPR098C 	3 	3 	
YPR099C 	6 	35 	
MRPL51 	7 	37 	
SNT309 	12 	123 	
RPL11A 	17 	193 	
PRE2 	20 	201 	
FHL1 	84 	2135 	
COG4 	8 	48 	
ISR1 	2 	1 	
YTH1 	15 	301 	
RPN7 	73 	1661 	
YPR108W-A 	18 	315 	
YPR109W 	23 	427 	
RPC40 	36 	1503 	
DBF20 	24 	303 	
MRD1 	27 	326 	
PIS1 	3 	2 	
YPR114W 	13 	57 	
RGC1 	73 	955 	
RRG8 	8 	174 	
YPR117W 	213 	4800 	
MRI1 	42 	667 	
CLB2 	24 	243 	
CLB5 	48 	920 	
THI22 	47 	680 	
AXL1 	114 	2556 	
YPR123C 	7 	14 	
CTR1 	26 	449 	
YLH47 	40 	797 	
YPR126C 	7 	92 	
YPR127W 	16 	276 	
ANT1 	33 	267 	
SCD6 	23 	456 	
YPR130C 	9 	255 	
NAT3 	17 	153 	
RPS23B 	42 	727 	
SPN1 	11 	80 	
TOM5 	6 	174 	
MSS18 	27 	281 	
CTF4 	58 	637 	
YPR136C 	8 	53 	
RRP9 	40 	701 	
MEP3 	24 	246 	
LOA1 	21 	110 	
TAZ1 	24 	587 	
KAR3 	66 	993 	
YPR142C 	7 	106 	
RRP15 	15 	149 	
NOC4 	34 	878 	
ASN1 	42 	818 	
YPR145C-A 	8 	64 	
YPR146C 	12 	99 	
YPR147C 	53 	1816 	
YPR148C 	24 	399 	
NCE102 	24 	286 	
YPR150W 	12 	161 	
SUE1 	10 	102 	
URN1 	72 	2314 	
YPR153W 	16 	145 	
PIN3 	1 	0 	
NCA2 	53 	777 	
TPO3 	12 	51 	
TDA6 	26 	421 	
CUR1 	10 	200 	
KRE6 	51 	834 	
YPR159C-A 	1 	0 	
GPH1 	90 	2005 	
YPR160W-A 	1 	0 	
YPR160C-A 	6 	61 	
SGV1 	49 	835 	
ORC4 	36 	627 	
TIF3 	25 	730 	
MMS1 	152 	3297 	
RHO1 	12 	63 	
MRP2 	7 	97 	
MET16 	21 	102 	
NUT2 	11 	195 	
JIP5 	33 	444 	
YPR170C 	15 	218 	
YPR169W-A 	10 	73 	
YPR170W-B 	19 	234 	
YPR170W-A 	17 	225 	
BSP1 	22 	195 	
YPR172W 	8 	77 	
VPS4 	14 	265 	
YPR174C 	16 	105 	
DPB2 	43 	433 	
BET2 	22 	182 	
YPR177C 	21 	204 	
PRP4 	81 	1396 	
HDA3 	63 	1691 	
AOS1 	57 	1076 	
SEC23 	144 	3826 	
SMX3 	5 	11 	
DPM1 	6 	17 	
GDB1 	74 	1390 	
ATG13 	61 	1402 	
PZF1 	57 	966 	
RPO26 	0 	0 	
MLC2 	18 	326 	
SKI3 	96 	1691 	
RPC82 	36 	565 	
QCR2 	34 	673 	
AQY1 	26 	201 	
HPA2 	13 	102 	
OPT2 	38 	338 	
YPR195C 	13 	145 	
YPR196W 	55 	1807 	
YPR197C 	29 	650 	
SGE1 	78 	2034 	
ARR1 	14 	100 	
ARR2 	5 	42 	
ARR3 	26 	271 	
YPR202W 	4 	6 	
YPR203W 	0 	0 	
YPR204W 	70 	836 	
YPR204C-A 	12 	93 	
Q0010 	7 	48 	
Q0017 	3 	23 	
Q0032 	13 	132 	
AI1 	86 	1766 	
AI2 	169 	3142 	
AI3 	201 	3729 	
AI4 	303 	6040 	
AI5_ALPHA 	354 	6730 	
COX1 	549 	11088 	
AI5_BETA 	75 	1843 	
ATP8 	2 	1 	
ATP6 	39 	761 	
Q0092 	5 	21 	
BI2 	87 	2226 	
BI3 	204 	5664 	
BI4 	341 	9162 	
COB 	417 	11364 	
OLI1 	8 	135 	
VAR1 	29 	794 	
Q0142 	7 	95 	
Q0143 	6 	45 	
Q0144 	12 	247 	
SCEI 	70 	3066 	
Q0182 	23 	566 	
COX2 	28 	420 	
Q0255 	106 	2668 	
COX3 	62 	2133 	
Q0297 	1 	0 	
